Name	Length	EffectiveLength	TPM	NumReads
TRINITY_DN14850_c0_g1_i1	316	73.941	2.569969	10.000
TRINITY_DN14824_c0_g1_i1	449	162.995	0.000000	0.000
TRINITY_DN14885_c0_g2_i1	1053	746.088	8.506865	334.000
TRINITY_DN14865_c0_g1_i1	1510	1203.088	2.053332	130.000
TRINITY_DN14806_c0_g1_i1	1304	997.088	3.354226	176.000
TRINITY_DN14857_c0_g1_i1	2064	1757.088	2.087262	193.000
TRINITY_DN14857_c0_g2_i3	1219	912.088	6.104414	293.000
TRINITY_DN14845_c0_g1_i1	2928	2621.088	0.021750	3.000
TRINITY_DN14849_c0_g1_i1	602	301.499	4.916115	78.000
TRINITY_DN14894_c0_g1_i1	981	674.204	10.343980	367.000
TRINITY_DN14873_c0_g1_i1	1184	877.088	1.884904	87.000
TRINITY_DN14893_c0_g1_i1	692	388.154	10.036047	205.000
TRINITY_DN14880_c0_g1_i1	636	333.990	0.398270	7.000
TRINITY_DN14887_c0_g1_i1	306	69.100	0.000000	0.000
TRINITY_DN14887_c0_g2_i1	665	361.969	0.787468	15.000
TRINITY_DN14818_c1_g1_i1	1476	1169.088	1.950506	120.000
TRINITY_DN14818_c0_g1_i2	1430	1123.088	0.406079	24.000
TRINITY_DN14823_c0_g1_i1	274	54.183	0.701422	2.000
TRINITY_DN14833_c0_g4_i1	490	198.062	0.959426	10.000
TRINITY_DN14833_c0_g1_i4	454	167.191	0.681947	6.000
TRINITY_DN14833_c0_g3_i1	211	28.362	0.000000	0.000
TRINITY_DN14833_c3_g1_i1	230	36.877	1.030599	2.000
TRINITY_DN14833_c1_g1_i1	324	77.634	0.734313	3.000
TRINITY_DN14833_c2_g1_i1	207	26.657	0.712868	1.000
TRINITY_DN14879_c0_g1_i1	1388	1081.088	2.144430	122.000
TRINITY_DN14805_c0_g1_i1	777	471.550	0.120894	3.000
TRINITY_DN14847_c0_g1_i1	386	114.596	0.000000	0.000
TRINITY_DN34563_c0_g1_i1	213	29.282	0.000000	0.000
TRINITY_DN34559_c0_g1_i1	271	53.241	0.000000	0.000
TRINITY_DN34558_c0_g1_i1	300	66.392	0.286220	1.000
TRINITY_DN34567_c0_g1_i1	222	33.531	0.566711	1.000
TRINITY_DN34505_c0_g1_i1	226	35.082	1.083324	2.000
TRINITY_DN34548_c0_g1_i1	224	34.332	0.000000	0.000
TRINITY_DN34550_c0_g1_i1	313	72.333	0.525423	2.000
TRINITY_DN34599_c0_g1_i1	362	98.874	0.384379	2.000
TRINITY_DN34564_c0_g1_i1	269	52.472	0.362147	1.000
TRINITY_DN34593_c0_g1_i1	208	27.035	0.000000	0.000
TRINITY_DN34577_c0_g1_i1	329	80.255	0.473554	2.000
TRINITY_DN34588_c0_g1_i1	257	47.559	0.000000	0.000
TRINITY_DN34527_c0_g1_i1	571	272.327	0.209336	3.000
TRINITY_DN34515_c0_g1_i1	421	140.158	0.949059	7.000
TRINITY_DN34596_c0_g1_i1	233	38.195	0.000000	0.000
TRINITY_DN34576_c0_g1_i1	306	69.100	0.000000	0.000
TRINITY_DN34580_c0_g1_i1	248	43.835	0.000000	0.000
TRINITY_DN34549_c0_g1_i1	282	57.769	0.657888	2.000
TRINITY_DN34572_c0_g1_i1	860	553.726	0.377495	11.000
TRINITY_DN34513_c0_g1_i1	486	194.543	0.000000	0.000
TRINITY_DN34591_c0_g1_i1	230	36.877	1.030599	2.000
TRINITY_DN34566_c0_g1_i1	407	129.362	0.146895	1.000
TRINITY_DN34500_c0_g1_i1	373	106.106	0.537272	3.000
TRINITY_DN34573_c0_g1_i1	323	77.162	0.000000	0.000
TRINITY_DN34587_c0_g1_i1	342	87.647	0.650425	3.000
TRINITY_DN34555_c0_g1_i1	219	32.129	1.182892	2.000
TRINITY_DN34545_c0_g1_i1	303	67.848	0.840229	3.000
TRINITY_DN34539_c0_g1_i1	653	350.364	0.216947	4.000
TRINITY_DN34562_c0_g1_i1	483	191.883	0.594193	6.000
TRINITY_DN34506_c0_g1_i1	376	108.008	0.527813	3.000
TRINITY_DN34554_c0_g1_i1	208	27.035	0.000000	0.000
TRINITY_DN34529_c0_g1_i1	258	48.053	0.395449	1.000
TRINITY_DN45539_c0_g1_i1	845	538.842	35.794656	1015.000
TRINITY_DN45551_c0_g1_i1	293	63.130	0.301007	1.000
TRINITY_DN45518_c0_g1_i1	830	523.965	5.367507	148.000
TRINITY_DN45524_c0_g1_i1	760	454.797	17.047294	408.000
TRINITY_DN45508_c0_g1_i1	983	676.198	12.870781	458.000
TRINITY_DN45528_c0_g1_i1	730	425.295	0.134043	3.000
TRINITY_DN45597_c0_g1_i1	1147	840.088	31.192674	1379.000
TRINITY_DN45531_c0_g1_i1	846	539.836	0.457609	13.000
TRINITY_DN45594_c0_g1_i1	316	73.941	0.000000	0.000
TRINITY_DN45588_c0_g1_i1	770	464.648	0.040897	1.000
TRINITY_DN45526_c0_g1_i4	1356	1049.088	3.622690	200.000
TRINITY_DN45536_c0_g1_i1	840	533.879	27.905292	784.000
TRINITY_DN45532_c0_g1_i1	373	106.106	0.716362	4.000
TRINITY_DN45527_c0_g1_i1	508	214.247	0.000000	0.000
TRINITY_DN45568_c0_g1_i1	999	692.088	60.075737	2188.000
TRINITY_DN45544_c0_g1_i1	749	443.961	0.000000	0.000
TRINITY_DN45534_c0_g1_i1	1452	1145.088	62.911214	3791.000
TRINITY_DN45553_c0_g1_i1	290	61.673	0.924351	3.000
TRINITY_DN45564_c0_g1_i1	1154	847.088	0.897314	40.000
TRINITY_DN45543_c0_g1_i1	392	118.702	0.000000	0.000
TRINITY_DN45579_c0_g1_i1	1176	869.088	40.450240	1850.000
TRINITY_DN45522_c0_g1_i1	617	315.775	0.601778	10.000
TRINITY_DN45517_c0_g1_i1	1405	1098.088	0.605681	35.000
TRINITY_DN45595_c0_g1_i1	434	150.455	0.378902	3.000
TRINITY_DN45580_c0_g1_i1	404	127.168	0.149429	1.000
TRINITY_DN45525_c0_g1_i1	315	73.417	1.294159	5.000
TRINITY_DN45523_c0_g1_i1	1171	864.088	6.025675	274.000
TRINITY_DN45570_c0_g1_i1	705	400.849	29.059806	613.000
TRINITY_DN45576_c0_g1_i1	784	478.463	10.048132	253.000
TRINITY_DN45545_c0_g1_i1	583	283.569	0.335061	5.000
TRINITY_DN45505_c0_g1_i1	318	74.895	0.000000	0.000
TRINITY_DN45500_c0_g1_i1	1959	1652.088	14.113169	1227.000
TRINITY_DN45514_c0_g1_i1	326	78.608	0.725483	3.001
TRINITY_DN45546_c0_g1_i1	1264	957.088	4.288595	216.000
TRINITY_DN45590_c0_g1_i1	278	55.934	0.000000	0.000
TRINITY_DN45585_c0_g1_i1	348	90.491	0.419990	2.000
TRINITY_DN45562_c0_g1_i1	473	183.348	0.000000	0.000
TRINITY_DN45593_c0_g1_i1	400	124.334	0.305671	2.000
TRINITY_DN45537_c0_g1_i1	844	537.846	65.150231	1844.000
TRINITY_DN42565_c0_g1_i1	222	33.531	1.133422	2.000
TRINITY_DN42588_c0_g1_i1	304	68.311	0.834530	3.000
TRINITY_DN42550_c0_g1_i1	205	25.714	0.739005	1.000
TRINITY_DN42582_c0_g1_i1	215	30.207	0.000000	0.000
TRINITY_DN42544_c0_g1_i1	330	80.793	0.470404	2.000
TRINITY_DN42540_c0_g1_i1	275	54.618	0.000000	0.000
TRINITY_DN42531_c0_g1_i1	341	87.076	0.436461	2.000
TRINITY_DN42520_c0_g1_i1	349	90.970	0.208890	1.000
TRINITY_DN42519_c0_g1_i1	212	28.836	0.000000	0.000
TRINITY_DN42593_c0_g1_i1	230	36.877	0.000000	0.000
TRINITY_DN42513_c0_g1_i1	261	49.381	0.384818	1.000
TRINITY_DN42511_c0_g1_i1	353	93.192	0.815631	4.000
TRINITY_DN42573_c0_g1_i1	228	35.998	1.055748	2.000
TRINITY_DN42568_c0_g1_i1	335	83.599	0.000000	0.000
TRINITY_DN42546_c0_g1_i1	314	72.866	1.043148	4.000
TRINITY_DN42563_c0_g1_i1	209	27.417	0.000000	0.000
TRINITY_DN42528_c0_g1_i1	340	86.497	0.219690	1.000
TRINITY_DN42526_c0_g1_i1	217	31.185	0.609360	1.000
TRINITY_DN42574_c0_g1_i1	210	27.868	0.681880	1.000
TRINITY_DN42506_c0_g1_i1	386	114.596	0.000000	0.000
TRINITY_DN42561_c0_g1_i1	259	48.536	0.783023	2.000
TRINITY_DN42500_c0_g1_i2	250	44.655	0.000000	0.000
TRINITY_DN42553_c0_g1_i1	250	44.655	0.425544	1.000
TRINITY_DN42570_c0_g1_i1	208	27.035	0.000000	0.000
TRINITY_DN42599_c0_g1_i1	366	101.394	0.562240	3.000
TRINITY_DN42560_c0_g1_i1	278	55.934	0.679471	2.000
TRINITY_DN42516_c0_g1_i1	220	32.593	0.000000	0.000
TRINITY_DN42512_c0_g1_i1	236	39.454	0.000000	0.000
TRINITY_DN42577_c0_g1_i1	288	60.690	0.626221	2.000
TRINITY_DN42583_c0_g1_i1	215	30.207	1.258169	2.000
TRINITY_DN42536_c0_g1_i1	341	87.076	0.000000	0.000
TRINITY_DN42551_c0_g1_i1	270	52.873	0.000000	0.000
TRINITY_DN42532_c0_g1_i1	292	62.625	0.606872	2.000
TRINITY_DN3985_c0_g1_i3	1475	1168.088	4.148373	255.000
TRINITY_DN3973_c0_g2_i1	4108	3801.088	11.288317	2258.000
TRINITY_DN3955_c0_g1_i12	570	271.394	6.155661	87.915
TRINITY_DN3955_c0_g2_i1	296	64.475	48.868389	165.808
TRINITY_DN3955_c6_g1_i2	392	118.702	2.401305	15.000
TRINITY_DN3910_c2_g1_i1	217	31.185	0.609360	1.000
TRINITY_DN3910_c0_g1_i1	512	217.880	0.261648	3.000
TRINITY_DN3910_c0_g2_i4	2332	2025.088	1.595211	170.000
TRINITY_DN3910_c0_g3_i3	1821	1514.088	5.108065	407.000
TRINITY_DN3935_c1_g2_i5	2705	2398.088	1.486774	187.628
TRINITY_DN3935_c1_g1_i2	2534	2227.088	13.262667	1554.372
TRINITY_DN3935_c0_g1_i2	1159	852.088	43.130565	1934.000
TRINITY_DN3945_c0_g1_i2	2060	1753.088	6.297752	581.000
TRINITY_DN3951_c0_g1_i1	1049	742.088	1.894914	74.000
TRINITY_DN3950_c1_g1_i1	1167	860.088	2.386129	108.000
TRINITY_DN3950_c0_g1_i1	2027	1720.088	20.979129	1899.000
TRINITY_DN3911_c0_g1_i1	1553	1246.088	3.720954	244.000
TRINITY_DN3963_c0_g2_i2	1456	1149.088	15.892171	961.000
TRINITY_DN3975_c0_g1_i1	1366	1059.088	3.283992	183.029
TRINITY_DN3909_c0_g1_i2	2746	2439.088	7.105269	912.000
TRINITY_DN3941_c1_g1_i1	961	654.253	1.452237	50.000
TRINITY_DN3941_c0_g1_i4	1053	746.088	0.432984	17.000
TRINITY_DN3941_c0_g2_i1	1016	709.088	0.455577	17.000
TRINITY_DN3992_c0_g1_i2	840	533.879	27.762918	780.000
TRINITY_DN3977_c1_g1_i2	2152	1845.088	0.854819	83.000
TRINITY_DN3977_c0_g1_i2	2484	2177.088	19.551730	2240.000
TRINITY_DN3967_c0_g1_i2	1510	1203.088	14.499680	918.000
TRINITY_DN3969_c0_g1_i5	1210	903.088	6.796504	323.000
TRINITY_DN3925_c0_g1_i3	781	475.499	2.237958	56.000
TRINITY_DN3925_c0_g2_i1	483	191.883	0.693225	7.000
TRINITY_DN3971_c0_g2_i1	870	563.663	0.606829	18.000
TRINITY_DN3984_c2_g2_i2	841	534.869	4.227785	119.000
TRINITY_DN3984_c1_g2_i1	509	215.156	0.088320	1.000
TRINITY_DN3984_c1_g1_i5	2780	2473.088	2.028512	264.000
TRINITY_DN3984_c2_g1_i2	971	664.228	0.514954	18.000
TRINITY_DN3901_c0_g1_i1	2631	2324.088	5.952398	728.000
TRINITY_DN3980_c0_g2_i1	859	552.734	37.404688	1088.000
TRINITY_DN3980_c0_g3_i2	3645	3338.088	5.772359	1014.000
TRINITY_DN3980_c1_g2_i1	2001	1694.088	2.647215	236.000
TRINITY_DN3980_c1_g1_i1	2737	2430.088	11.096182	1419.000
TRINITY_DN3980_c2_g1_i1	960	653.256	57.770908	1986.000
TRINITY_DN3991_c0_g1_i5	696	392.063	2.867259	59.157
TRINITY_DN3952_c0_g1_i1	1643	1336.088	2.986740	210.000
TRINITY_DN3926_c0_g1_i1	1874	1567.088	9.324941	769.000
TRINITY_DN3966_c1_g2_i1	1475	1168.088	0.715798	44.000
TRINITY_DN3966_c0_g1_i1	1568	1261.088	3.254854	216.005
TRINITY_DN3924_c0_g1_i1	1622	1315.088	2.543144	176.000
TRINITY_DN3914_c0_g1_i2	2844	2537.088	11.714247	1564.000
TRINITY_DN3987_c0_g1_i1	2965	2658.088	6.548462	916.000
TRINITY_DN3987_c0_g2_i1	1594	1287.088	1.033482	70.000
TRINITY_DN3920_c0_g1_i4	1871	1564.088	2.320520	191.000
TRINITY_DN3938_c0_g1_i4	905	598.458	6.033002	190.000
TRINITY_DN3902_c0_g2_i1	445	159.648	42.254985	355.000
TRINITY_DN3988_c0_g1_i1	1956	1649.088	5.554134	482.000
TRINITY_DN3953_c0_g1_i2	1056	749.088	48.934201	1929.000
TRINITY_DN3982_c0_g1_i4	1445	1138.088	1.803271	108.000
TRINITY_DN3982_c0_g2_i1	953	646.275	0.235226	8.000
TRINITY_DN3964_c0_g1_i4	1560	1253.088	8.219225	542.000
TRINITY_DN3964_c0_g2_i1	554	256.478	10.817247	146.000
TRINITY_DN3972_c0_g1_i1	2188	1881.088	6.616760	655.000
TRINITY_DN3972_c0_g2_i1	1561	1254.088	1.545558	102.000
TRINITY_DN3972_c1_g2_i1	600	299.605	0.570829	9.000
TRINITY_DN3972_c1_g1_i3	1006	699.088	2.663835	98.000
TRINITY_DN3972_c2_g1_i1	1131	824.088	4.727085	205.000
TRINITY_DN3939_c1_g1_i3	2856	2549.088	26.218070	3517.000
TRINITY_DN3939_c0_g1_i1	371	104.832	1.450139	8.000
TRINITY_DN3997_c0_g1_i2	719	414.521	17.878501	390.000
TRINITY_DN3960_c1_g1_i1	352	92.647	0.410217	2.000
TRINITY_DN3947_c0_g1_i2	2095	1788.088	2.996908	282.000
TRINITY_DN3954_c0_g1_i3	1206	899.088	4.248220	201.000
TRINITY_DN3940_c0_g1_i1	1813	1506.088	21.852981	1732.000
TRINITY_DN3916_c1_g1_i3	1142	835.088	1.410823	62.000
TRINITY_DN3916_c2_g1_i1	290	61.673	0.308117	1.000
TRINITY_DN3916_c0_g1_i1	1974	1667.088	1.949175	171.000
TRINITY_DN3948_c0_g1_i3	2216	1909.088	35.067101	3523.000
TRINITY_DN3986_c0_g1_i1	1516	1209.088	26.780879	1704.000
TRINITY_DN3986_c0_g2_i3	1928	1621.088	1.629376	139.000
TRINITY_DN3937_c0_g1_i1	2715	2408.088	5.657961	717.000
TRINITY_DN3965_c0_g1_i4	1572	1265.088	65.926192	4389.000
TRINITY_DN3913_c0_g1_i1	1529	1222.088	9.096337	585.000
TRINITY_DN3913_c3_g1_i1	1064	757.088	11.370118	453.000
TRINITY_DN3913_c2_g2_i10	3638	3331.088	5.185504	909.000
TRINITY_DN3913_c2_g3_i1	1747	1440.088	7.877682	597.000
TRINITY_DN3913_c1_g1_i1	1631	1324.088	7.824111	545.178
TRINITY_DN3913_c2_g1_i2	1582	1275.088	3.084916	207.000
TRINITY_DN3913_c2_g4_i1	1081	774.088	4.615095	188.000
TRINITY_DN3913_c2_g5_i1	752	446.926	4.889626	115.000
TRINITY_DN3959_c0_g1_i4	1195	888.088	1.455010	68.000
TRINITY_DN3932_c0_g1_i1	1903	1596.088	2.166844	182.000
TRINITY_DN3978_c0_g1_i3	2080	1773.088	1.661172	155.000
TRINITY_DN3998_c0_g1_i1	1194	887.088	6.940511	324.000
TRINITY_DN3907_c0_g1_i2	968	661.236	35.893751	1249.000
TRINITY_DN3905_c0_g1_i1	1601	1294.088	1.380312	94.000
TRINITY_DN3912_c0_g4_i1	1117	810.088	3.260586	139.000
TRINITY_DN3912_c0_g6_i1	203	24.691	0.000000	0.000
TRINITY_DN3912_c0_g3_i2	2003	1696.088	2.823354	252.000
TRINITY_DN3943_c0_g1_i3	1002	695.088	17.660616	646.000
TRINITY_DN3943_c0_g2_i1	242	41.696	1.367216	3.000
TRINITY_DN3994_c3_g1_i1	1543	1236.088	6.595095	429.000
TRINITY_DN3994_c4_g1_i1	1147	840.088	0.542875	24.000
TRINITY_DN3994_c3_g2_i2	1774	1467.088	5.815718	449.000
TRINITY_DN3994_c2_g2_i2	1482	1175.088	6.549344	405.000
TRINITY_DN3994_c2_g3_i1	2146	1839.088	8.648407	837.000
TRINITY_DN3994_c1_g1_i1	733	428.235	44.507356	1003.000
TRINITY_DN3993_c0_g1_i2	669	365.852	2.908682	56.000
TRINITY_DN3928_c0_g1_i2	1336	1029.088	12.150286	658.000
TRINITY_DN3983_c0_g1_i2	2182	1875.088	3.182154	314.000
TRINITY_DN3983_c0_g2_i1	272	53.545	0.354889	1.000
TRINITY_DN3922_c0_g1_i6	919	612.403	1.923833	62.000
TRINITY_DN3904_c0_g1_i2	1163	856.088	22.152628	998.000
TRINITY_DN3942_c0_g1_i2	1721	1414.088	1.854453	138.000
TRINITY_DN3989_c0_g1_i2	703	398.899	5.001946	105.000
TRINITY_DN3929_c1_g3_i2	628	326.318	0.174700	3.000
TRINITY_DN3929_c1_g2_i1	1519	1212.088	1.316917	84.000
TRINITY_DN3929_c0_g1_i1	10475	10168.088	29.731497	15909.000
TRINITY_DN3946_c1_g1_i6	2766	2459.088	5.981086	774.000
TRINITY_DN3946_c0_g1_i1	1570	1263.088	14.397646	957.000
TRINITY_DN3946_c0_g2_i4	3425	3118.088	7.215667	1184.000
TRINITY_DN3946_c0_g3_i2	384	113.344	1.341233	8.000
TRINITY_DN3944_c0_g1_i4	1235	928.088	18.161328	887.000
TRINITY_DN3999_c0_g1_i5	938	631.329	7.253946	241.000
TRINITY_DN3968_c0_g1_i5	832	525.947	9.393863	260.000
TRINITY_DN3968_c0_g2_i1	869	562.669	2.938189	87.000
TRINITY_DN3968_c3_g1_i3	2132	1825.088	1.738785	167.000
TRINITY_DN3968_c4_g1_i2	1669	1362.088	0.571994	41.000
TRINITY_DN3968_c4_g2_i1	820	514.063	0.702346	19.000
TRINITY_DN3968_c7_g1_i1	265	50.939	0.000000	0.000
TRINITY_DN3968_c2_g2_i2	755	449.876	0.675834	16.000
TRINITY_DN3968_c1_g1_i6	2743	2436.088	1.926714	247.000
TRINITY_DN3968_c2_g1_i3	470	180.701	0.841285	8.000
TRINITY_DN3968_c6_g1_i2	599	298.661	0.445382	7.000
TRINITY_DN3962_c0_g4_i1	1395	1088.088	5.378979	308.000
TRINITY_DN3962_c5_g1_i11	2364	2057.088	2.614248	283.000
TRINITY_DN3962_c0_g1_i1	6412	6105.088	7.114566	2285.742
TRINITY_DN3962_c0_g2_i2	755	449.876	5.333096	126.258
TRINITY_DN3962_c0_g3_i1	3714	3407.088	10.028120	1798.000
TRINITY_DN3962_c3_g1_i9	3753	3446.088	3.143125	570.000
TRINITY_DN3962_c4_g1_i1	360	97.531	9.157341	47.000
TRINITY_DN3962_c7_g1_i1	380	110.763	0.000000	0.000
TRINITY_DN3962_c1_g2_i1	2303	1996.088	3.769890	396.000
TRINITY_DN3962_c1_g1_i1	1783	1476.088	2.407368	187.000
TRINITY_DN3962_c2_g1_i3	1842	1535.088	2.921406	236.000
TRINITY_DN3962_c6_g1_i2	405	127.876	1.931828	13.000
TRINITY_DN3958_c0_g1_i1	1455	1148.088	1.191710	72.000
TRINITY_DN3919_c1_g1_i1	1533	1226.088	10.275549	663.000
TRINITY_DN3919_c0_g1_i9	1467	1160.088	3.636430	222.000
TRINITY_DN3903_c1_g1_i3	1202	895.088	0.700586	33.000
TRINITY_DN3903_c2_g1_i1	404	127.168	0.149429	1.000
TRINITY_DN3903_c0_g1_i3	1683	1376.088	1.256633	91.000
TRINITY_DN3903_c0_g3_i1	2618	2311.088	8.526591	1037.000
TRINITY_DN3900_c0_g1_i2	1769	1462.088	4.496926	346.000
TRINITY_DN3900_c0_g3_i2	4410	4103.088	4.274684	923.000
TRINITY_DN3961_c0_g1_i2	3119	2812.088	2.763806	409.000
TRINITY_DN3961_c0_g2_i1	1207	900.088	1.710067	81.000
TRINITY_DN3931_c0_g1_i1	1198	891.088	7.223902	338.750
TRINITY_DN3931_c0_g2_i1	1577	1270.088	1.170749	78.250
TRINITY_DN827_c0_g1_i2	2158	1851.088	4.794055	467.000
TRINITY_DN814_c0_g1_i1	1880	1573.088	2.198526	182.000
TRINITY_DN814_c0_g2_i1	1488	1181.088	8.108890	504.000
TRINITY_DN895_c0_g1_i5	1070	763.088	25.699116	1032.000
TRINITY_DN856_c3_g2_i1	614	312.927	2.246841	37.000
TRINITY_DN856_c2_g2_i2	495	202.532	2.349468	25.041
TRINITY_DN856_c2_g1_i2	658	355.182	1.230522	23.000
TRINITY_DN819_c3_g1_i1	913	606.429	477.016888	15223.000
TRINITY_DN819_c7_g1_i1	2041	1734.088	7.868038	718.000
TRINITY_DN819_c2_g2_i1	454	167.191	0.113658	1.000
TRINITY_DN819_c1_g2_i3	2490	2183.088	7.598995	873.000
TRINITY_DN819_c2_g1_i1	747	441.993	4.987193	116.000
TRINITY_DN886_c0_g2_i1	1376	1069.088	7.696399	433.000
TRINITY_DN886_c0_g3_i1	3045	2738.088	7.092783	1022.000
TRINITY_DN850_c0_g1_i2	2141	1834.088	1.595562	154.000
TRINITY_DN850_c0_g2_i2	280	56.837	0.334333	1.000
TRINITY_DN851_c0_g1_i3	1413	1106.088	8.005886	466.000
TRINITY_DN851_c0_g2_i2	3846	3539.088	6.754644	1258.000
TRINITY_DN846_c0_g4_i2	1646	1339.088	109.409841	7709.964
TRINITY_DN846_c0_g5_i1	233	38.195	12.437784	25.000
TRINITY_DN846_c0_g3_i8	3200	2893.088	22.489774	3423.998
TRINITY_DN846_c2_g1_i1	2816	2509.088	81.665172	10783.000
TRINITY_DN816_c1_g1_i1	1453	1146.088	5.189667	313.000
TRINITY_DN816_c0_g1_i4	1172	865.088	2.218579	101.000
TRINITY_DN816_c0_g2_i1	1077	770.088	105.632888	4280.814
TRINITY_DN816_c0_g3_i1	254	46.272	0.821347	2.000
TRINITY_DN854_c5_g1_i1	748	442.976	0.943746	22.000
TRINITY_DN854_c3_g1_i1	888	581.556	9.835310	301.000
TRINITY_DN854_c4_g1_i1	1848	1541.088	5.425483	440.000
TRINITY_DN854_c7_g1_i1	488	196.298	0.677634	7.000
TRINITY_DN854_c2_g1_i4	2025	1718.088	2.510693	227.000
TRINITY_DN897_c0_g4_i7	3737	3430.088	3.525270	636.333
TRINITY_DN897_c0_g5_i1	897	590.500	0.986881	30.667
TRINITY_DN897_c0_g7_i1	1837	1530.088	4.570298	368.000
TRINITY_DN897_c0_g1_i1	2428	2121.088	5.572433	622.000
TRINITY_DN897_c0_g3_i2	603	302.447	1.319420	21.000
TRINITY_DN897_c1_g1_i1	1385	1078.088	7.332503	416.000
TRINITY_DN873_c0_g1_i3	4300	3993.088	65.063339	13672.000
TRINITY_DN835_c1_g1_i3	1268	961.088	1.008371	51.000
TRINITY_DN835_c0_g1_i1	1693	1386.088	45.063203	3287.000
TRINITY_DN841_c0_g1_i1	1278	971.088	2.993960	153.000
TRINITY_DN847_c0_g5_i1	326	78.608	1.692175	7.000
TRINITY_DN847_c0_g6_i1	237	39.893	2.381431	4.999
TRINITY_DN847_c0_g1_i4	1366	1059.088	24.473376	1363.995
TRINITY_DN847_c0_g2_i1	1046	739.088	69.345832	2697.139
TRINITY_DN847_c0_g8_i1	1126	819.088	19.183298	826.877
TRINITY_DN858_c0_g1_i4	1329	1022.088	420.679961	22627.000
TRINITY_DN834_c0_g1_i4	785	479.449	6.301852	159.000
TRINITY_DN844_c1_g1_i1	1204	897.088	42.492180	2006.000
TRINITY_DN844_c0_g1_i1	1491	1184.088	12.790653	797.010
TRINITY_DN821_c0_g1_i1	556	258.334	0.000000	0.000
TRINITY_DN821_c0_g2_i1	2418	2111.088	10.936620	1215.000
TRINITY_DN821_c0_g3_i2	1472	1165.088	5.431236	333.000
TRINITY_DN821_c1_g2_i2	550	252.771	0.451063	6.000
TRINITY_DN821_c2_g1_i1	409	130.904	0.725824	5.000
TRINITY_DN871_c0_g1_i5	2131	1824.088	15.345114	1473.000
TRINITY_DN813_c0_g1_i3	840	533.879	1.815268	51.000
TRINITY_DN818_c1_g1_i4	1595	1288.088	16.021288	1086.000
TRINITY_DN855_c0_g1_i3	1360	1053.088	18.694258	1036.000
TRINITY_DN859_c0_g1_i3	1512	1205.088	23.132603	1467.000
TRINITY_DN859_c0_g2_i2	2722	2415.088	40.608231	5161.000
TRINITY_DN857_c0_g1_i4	1925	1618.088	8.396863	715.000
TRINITY_DN839_c0_g1_i1	2793	2486.088	287.887703	37664.000
TRINITY_DN852_c0_g1_i3	1728	1421.088	31.330294	2343.000
TRINITY_DN889_c0_g4_i1	2218	1911.088	8.183372	823.000
TRINITY_DN889_c0_g1_i4	1473	1166.088	23.189251	1423.000
TRINITY_DN889_c0_g2_i3	1607	1300.088	2.806349	192.000
TRINITY_DN889_c3_g1_i1	317	74.426	0.255323	1.000
TRINITY_DN889_c4_g1_i1	278	55.934	0.339736	1.000
TRINITY_DN889_c1_g1_i1	2887	2580.088	8.374119	1137.000
TRINITY_DN889_c2_g1_i2	2755	2448.088	4.300272	554.000
TRINITY_DN828_c0_g1_i1	1429	1122.088	8.518325	503.000
TRINITY_DN899_c0_g1_i1	2520	2213.088	7.461639	869.000
TRINITY_DN888_c0_g4_i1	1009	702.088	11.010932	406.820
TRINITY_DN888_c0_g1_i2	1578	1271.088	19.375037	1296.000
TRINITY_DN888_c0_g2_i1	305	68.729	21.012997	76.000
TRINITY_DN888_c0_g3_i2	1197	890.088	4.397855	205.997
TRINITY_DN887_c1_g1_i2	883	576.580	0.230702	7.000
TRINITY_DN887_c0_g1_i4	2667	2360.088	8.301253	1031.000
TRINITY_DN802_c0_g1_i2	1142	835.088	3.117464	137.000
TRINITY_DN842_c0_g1_i1	2676	2369.088	25.089888	3128.000
TRINITY_DN872_c0_g1_i11	1681	1374.088	21.476824	1553.000
TRINITY_DN808_c0_g5_i1	1731	1424.088	20.095615	1506.000
TRINITY_DN808_c0_g1_i6	3179	2872.088	1.707006	258.000
TRINITY_DN808_c0_g2_i1	1553	1246.088	9.206813	603.733
TRINITY_DN808_c0_g3_i1	982	675.201	9.428114	335.000
TRINITY_DN808_c3_g1_i1	485	193.658	0.392576	4.001
TRINITY_DN808_c2_g1_i1	895	588.509	2.647730	82.000
TRINITY_DN812_c0_g1_i4	1878	1571.088	3.543890	293.000
TRINITY_DN801_c1_g1_i1	1286	979.088	2.134932	110.000
TRINITY_DN803_c0_g2_i1	858	551.743	8.748034	254.000
TRINITY_DN869_c1_g1_i1	348	90.491	0.419990	2.000
TRINITY_DN869_c0_g1_i5	3432	3125.088	1.276939	210.000
TRINITY_DN876_c0_g1_i3	2659	2352.088	2.633766	326.000
TRINITY_DN824_c0_g1_i2	1351	1044.088	4.604649	253.000
TRINITY_DN867_c0_g1_i1	1826	1519.088	2.089040	167.000
TRINITY_DN868_c0_g1_i1	824	518.017	5.869335	160.000
TRINITY_DN840_c0_g1_i1	1189	882.088	6.075057	282.000
TRINITY_DN875_c1_g1_i1	2576	2269.088	3.291201	393.000
TRINITY_DN875_c0_g1_i1	928	621.362	0.795136	26.000
TRINITY_DN878_c1_g1_i1	2326	2019.088	9.740882	1035.000
TRINITY_DN878_c0_g1_i1	1257	950.088	2.880128	144.000
TRINITY_DN894_c0_g1_i1	1880	1573.088	5.637565	466.693
